plant,soil,temperature,humidity,rainfall,season,suitable
lemongrass,clay,29.17985837272325,21.588031837491606,179.2872677485102,winter,1
giloy,sandy,22.379681565328553,45.795376247828756,206.01602862848435,monsoon,1
aloe_vera,sandy,16.58907146787033,60.79760680163465,13.66168312126713,monsoon,1
giloy,clay,11.582240264065652,89.4708639222974,13.497419645380733,summer,0
neem,loamy,37.9877536368771,71.34487831546838,34.94355113526182,summer,1
turmeric,clay,38.585073199881606,83.54341071819061,15.114158962494377,summer,0
lemongrass,loamy,14.793085818976191,22.879184193764342,46.10122082060591,winter,0
ashwagandha,clay,18.387119320463967,81.95763228136761,35.97711896738383,winter,0
ashwagandha,clay,30.89564931965663,59.44892440080249,170.76202341715015,monsoon,0
giloy,loamy,25.814846381585575,46.569991179120976,192.23988875893215,summer,0
brahmi,sandy,19.851512168909387,44.053894246844756,211.72375976453603,monsoon,0
bael,clay,44.196189668450714,59.04693891237053,105.20169720252835,winter,1
ashwagandha,sandy,38.70134121932968,21.6222320730879,65.89554985212212,winter,1
tulsi,clay,23.189129700316848,22.826805276883547,66.03616467871572,monsoon,0
tulsi,loamy,28.011613279478095,55.017450000689706,13.171333901684559,monsoon,1
aloe_vera,sandy,29.54725693614099,47.31757427202959,111.18503504657778,winter,0
aloe_vera,sandy,25.17752563432083,65.07369987368563,208.80404721938223,winter,0
brahmi,sandy,22.657963147215145,73.86067969073727,50.599506493365595,monsoon,1
neem,sandy,26.944475762885034,84.36492731784291,56.69379141262613,winter,1
turmeric,sandy,16.45536009356357,26.609893413303148,191.66628944348085,winter,0
neem,sandy,25.999150679618225,49.54949367756272,168.180191689216,winter,1
neem,clay,37.579221654701286,81.22965607711001,75.21306493625602,summer,0
turmeric,sandy,18.56410922052865,54.857818646152396,241.28932217559938,summer,0
bael,loamy,40.89556258873715,80.10177484524098,44.97673217178361,winter,1
turmeric,clay,25.763217749861873,65.5653437136543,32.52899407780564,summer,0
turmeric,loamy,13.725498682405673,82.14076793225337,243.156461838677,winter,0
ashwagandha,clay,39.60135700868702,21.250965984571312,214.72481496530042,summer,0
ashwagandha,sandy,28.47579597375092,30.37870333685798,80.46056940407601,winter,1
neem,clay,41.221874280068825,37.4065289912098,113.44869987139344,summer,0
aloe_vera,sandy,29.22730174294986,85.69702268400923,68.260229924819,summer,1
amla,sandy,42.24701258735589,63.614514183957965,20.970778812830495,monsoon,0
lemongrass,sandy,35.325526728323894,72.24391783704988,80.61747069568366,monsoon,1
bael,clay,39.491938120863324,58.57780800680907,102.54032399480118,monsoon,1
giloy,sandy,21.355666199892482,84.4086276804193,92.16656977401242,monsoon,1
bael,loamy,31.974729724221095,68.07933919350411,109.28302955492532,winter,1
amla,sandy,17.78754261172604,38.03027566021318,171.1796852297993,winter,0
neem,loamy,40.02543131046646,42.566063048546354,213.25136914646043,monsoon,1
turmeric,clay,41.263257868795705,60.1842725294808,85.60233060290228,monsoon,1
lemongrass,sandy,22.091563586247528,61.04233285901195,186.03528856055078,monsoon,1
aloe_vera,loamy,36.753681440544355,25.783791306364467,11.023587299941653,monsoon,1
turmeric,sandy,16.953155153532,52.80996862716146,60.87871260761532,winter,0
tulsi,loamy,23.57050009652439,67.64019130666993,22.79471905943881,summer,1
neem,sandy,11.490280646282425,70.49101802380085,122.35707776144221,winter,0
amla,sandy,43.98782795994061,23.099343802764082,42.83832530228385,monsoon,0
giloy,sandy,18.470769113531524,43.22512770480877,118.9378090769513,summer,0
giloy,loamy,39.35960903146491,47.27707182993517,159.92528626891973,winter,0
giloy,sandy,21.033231027784787,41.022558278163785,174.37770401094735,winter,0
tulsi,sandy,43.90663581487389,65.35684268715036,42.00564105674654,summer,0
tulsi,sandy,35.28473481589333,39.18705293659019,200.91007783308584,summer,0
brahmi,sandy,15.333203516206645,69.22798050767275,242.08706018485665,monsoon,1
turmeric,clay,30.933166995186095,88.05956818725211,191.75743490509373,winter,0
tulsi,loamy,39.19372784457285,75.40492472355191,29.24510054484167,winter,1
tulsi,clay,32.23114634921467,70.5528356254683,138.19902416192647,winter,0
bael,sandy,10.311468977349927,86.96707725725027,170.46086669065286,summer,0
tulsi,clay,26.846685888973,81.61140239085073,66.2749427031751,summer,0
aloe_vera,loamy,12.478391395217205,66.40415602470483,167.94568386506793,monsoon,0
brahmi,sandy,44.91115056372205,63.89492468662404,212.51649551663118,summer,1
neem,clay,25.38434874679367,77.79534553233879,234.65278824253141,monsoon,0
brahmi,clay,12.450801497116716,44.06301888268783,146.99989177573653,winter,0
tulsi,clay,31.509414355977423,87.88465931713898,248.78477267463472,winter,0
aloe_vera,clay,20.98483765120721,24.776578503831942,141.83365269135243,winter,0
amla,sandy,29.786576048949193,57.21823335571571,17.839632204160978,monsoon,0
tulsi,sandy,17.358566495967917,33.81526854287034,228.06498085975204,monsoon,0
amla,loamy,12.518905631263895,82.59048317065387,56.578438788232894,monsoon,1
brahmi,loamy,28.11142031236257,72.00133340937327,166.1475585360478,winter,1
brahmi,clay,37.85904778284845,75.44537640143987,27.057735825730553,winter,1
bael,sandy,27.42798745289472,45.93310565498649,53.28325330208999,monsoon,1
neem,clay,25.55886343682255,29.174245192974233,208.9194258470349,winter,0
turmeric,sandy,35.748881658651435,71.31387193233172,33.71345643822642,winter,0
ashwagandha,sandy,37.56047347606918,58.736214286298626,200.5425571921539,winter,1
lemongrass,sandy,24.656255831471103,35.79571972854456,244.3220100440631,monsoon,1
bael,sandy,35.97880699400653,37.95998404405647,104.18641444264564,monsoon,1
brahmi,clay,14.140615865240449,26.67259602884684,85.33028973701822,winter,0
bael,sandy,30.473195308536777,32.98547621811414,197.4695453331114,winter,1
ashwagandha,sandy,14.011181530569672,29.41376466508722,64.20353280260775,winter,1
brahmi,sandy,22.799686503890964,82.81386132336033,243.8888196060615,monsoon,1
ashwagandha,clay,24.856153155292546,49.90927596893518,124.44601800812288,summer,0
aloe_vera,loamy,16.41141957132035,31.99131445560004,106.43527578357427,monsoon,0
bael,clay,14.185454279641172,87.73583933546404,172.63832361907788,summer,0
ashwagandha,loamy,25.215008347795944,29.918108242039473,54.30233392258802,winter,0
brahmi,sandy,20.963074223992734,63.99999080347287,63.794790051745444,summer,1
neem,sandy,23.228616092398532,30.93023478256164,47.20191011408158,summer,1
amla,sandy,23.957682976312732,49.381517462591844,105.9607803430448,summer,0
amla,sandy,13.404120555381118,57.037495072150875,210.56897179017284,winter,0
neem,sandy,40.04149536339115,78.79243730881205,140.55345555709823,summer,1
tulsi,loamy,21.569544736271517,86.42913996661055,112.36197466345044,summer,1
brahmi,clay,23.871436704132073,25.804209582971367,80.20985884492094,winter,0
brahmi,clay,12.118813439437444,43.184344129548364,235.89187608420343,winter,0
brahmi,clay,31.597138129137242,32.21568033731825,50.51366040965035,monsoon,0
turmeric,clay,33.83069480801688,25.034520540774057,166.75172383311101,monsoon,1
bael,sandy,11.014530220720614,35.54541194314476,139.4760259914568,monsoon,0
neem,clay,27.232099352851787,89.2531826115137,84.61370611125486,monsoon,0
ashwagandha,loamy,41.34925258231789,65.39340880000358,46.17937749156926,summer,0
ashwagandha,loamy,32.227485350657744,87.78966024135444,249.16935714564664,winter,0
neem,sandy,19.323457177690067,37.18704709244423,126.09659069919458,summer,0
tulsi,clay,15.924639970818752,88.69843065878126,83.92842338082755,summer,0
lemongrass,loamy,15.648045224668548,52.12875727782815,227.9341141075394,summer,1
aloe_vera,loamy,37.853948874719265,20.13583128144595,185.91910291625285,summer,0
lemongrass,sandy,27.244061356012335,39.11333410262881,54.9967036642534,monsoon,0
tulsi,loamy,40.53235419587216,50.50758681951863,59.16075711902973,winter,1
brahmi,sandy,21.545401653074002,26.825860609551107,140.67942621460128,summer,0
bael,loamy,30.150980496028065,26.52436176181093,29.339660840133412,winter,1
amla,sandy,39.80758200952735,81.5801578309012,103.72645937860108,winter,0
ashwagandha,loamy,19.125528159319238,63.47532388094913,203.97339792395786,monsoon,0
neem,sandy,35.62809562573163,56.42563635794331,80.54117543037408,monsoon,1
giloy,sandy,19.488531022940002,47.97195748431514,180.0613923656982,winter,0
brahmi,clay,37.011395966732536,62.36997329156517,211.77849536287857,monsoon,1
ashwagandha,clay,42.11274143274107,59.926348783214685,79.84792349602589,winter,0
amla,sandy,17.414148309324496,31.08008133569815,76.36486523291137,summer,0
giloy,clay,31.960445075368437,56.289203153636905,137.40447046390852,summer,0
aloe_vera,clay,28.98641776213762,45.1457361698056,28.094772242251153,monsoon,1
tulsi,clay,31.636123521068168,60.28966353109626,243.25772286494993,winter,0
aloe_vera,loamy,15.502145656041005,74.0257139224205,101.51182524591404,monsoon,0
neem,sandy,35.147527552954585,88.22293039174055,195.76644330333937,monsoon,1
tulsi,clay,37.0566607147896,89.88177575274823,73.22594860429506,winter,0
aloe_vera,loamy,38.7457197666769,55.85786953521464,118.68828892011183,summer,0
bael,loamy,29.12696929318805,77.13412336590397,166.78705193484146,winter,1
amla,clay,40.32384795350714,62.280281191490346,190.55028963938398,winter,0
tulsi,clay,13.114703208613644,21.561569165063663,122.81276850979901,winter,0
aloe_vera,clay,33.02547052571805,73.9108216281882,151.6440713187781,monsoon,0
lemongrass,clay,20.24140620934825,50.36123793135965,77.10989869905461,summer,1
aloe_vera,clay,20.073483497125885,89.39365228057882,80.41539572658547,monsoon,1
turmeric,clay,24.731482509190737,47.37165487491946,144.2426374452827,winter,0
giloy,sandy,25.361381596294063,48.13381141490251,107.22655735919149,monsoon,1
ashwagandha,loamy,21.10133849403129,48.3176001206251,141.4257817605565,winter,0
bael,loamy,36.082946215209496,59.16080670283579,223.39231323125827,summer,1
aloe_vera,loamy,30.79191715013825,79.87806409019615,218.21079576169595,monsoon,0
tulsi,clay,33.495124050282165,37.80860491444473,112.82297322262397,winter,0
giloy,sandy,41.553305674494,23.49313686092075,161.73284938140483,monsoon,1
lemongrass,loamy,43.41602105015872,28.47877550575875,155.97355332458176,monsoon,1
neem,sandy,14.417749361055503,60.39743240537891,199.4523424777874,winter,0
ashwagandha,sandy,39.839330568635845,59.70208367706996,149.75378717032555,monsoon,1
tulsi,clay,19.481513690845166,66.49548437473194,239.75912182350487,winter,0
amla,sandy,10.474693546763293,36.964976097840704,186.36604587750568,monsoon,0
ashwagandha,loamy,23.98529083387367,30.132588173524564,156.91500693620856,monsoon,0
lemongrass,clay,13.575989058205895,71.83730256764373,56.492674288125386,winter,0
bael,loamy,32.72970446227982,76.41431070572179,103.74117917986945,summer,1
turmeric,clay,31.592173081140473,43.86044602061634,244.618572174982,winter,0
tulsi,loamy,14.46479480661188,65.13536768521385,65.53050979884628,summer,1
tulsi,sandy,27.192089876480143,40.24669328475051,50.6856803492507,summer,0
giloy,clay,12.91815053694133,86.79167888724004,148.0579798368108,winter,0
neem,clay,42.07275844551505,39.612158910978785,125.40118719066113,winter,0
brahmi,loamy,38.84129569087051,51.58581715831166,14.631474909792042,summer,0
turmeric,loamy,29.520143946574656,80.63154521738304,51.187216825342574,summer,0
bael,loamy,24.793701681112424,21.234113504118156,141.05548521118163,monsoon,0
turmeric,clay,17.494501619336134,29.048097120944558,16.889762580024296,monsoon,1
turmeric,sandy,42.41058283615129,20.294290007416077,76.56941232528182,monsoon,1
giloy,clay,43.946828309895494,49.24410932318284,168.52543551417946,summer,0
tulsi,sandy,37.2483982111043,83.31413378168642,101.28087242840854,monsoon,0
bael,sandy,34.400475664871095,34.0817193983207,142.03444633654982,monsoon,1
lemongrass,clay,34.335057367986835,32.29860229197589,142.66590936134526,monsoon,1
brahmi,sandy,20.391977928398113,73.97222613518815,240.99456563628615,summer,1
turmeric,loamy,25.719922082361798,88.24923465808477,191.1377446102521,winter,0
tulsi,loamy,23.41874816179041,85.99149342520715,67.26243167019618,winter,1
ashwagandha,clay,23.554960418491476,40.02619578427064,241.08876467423804,summer,0
giloy,clay,26.958933865880162,83.88023996341884,70.24161691357966,monsoon,1
giloy,sandy,39.474739631410344,71.59341450909838,66.90710593210244,monsoon,1
amla,loamy,10.832782066138048,57.94858391148116,77.08717315697272,summer,1
amla,clay,20.1233982374902,76.3077809843893,46.778481956895924,winter,0
tulsi,clay,38.21334332212589,32.33493519100907,58.6265286157393,summer,0
lemongrass,loamy,26.24168376122339,83.19540236313799,208.00203444638922,monsoon,1
ashwagandha,clay,31.855017134774304,82.85437538639962,80.24116111260419,monsoon,0
giloy,clay,40.58633819529534,84.87943251192719,123.22999609911173,monsoon,1
amla,sandy,25.441434083326,53.753789926723435,143.4131501516364,monsoon,0
neem,loamy,22.68493872289982,82.40935828095151,159.2060122554581,monsoon,1
brahmi,clay,37.166853829808744,47.46163815026357,190.89225371354524,monsoon,0
brahmi,clay,29.309175653538272,49.551760591677095,128.51595724339427,summer,0
turmeric,sandy,24.978691034409056,39.2130429436132,99.49999125444212,winter,0
aloe_vera,sandy,32.25883557893305,78.5250475761357,104.59779845808126,summer,0
giloy,loamy,26.889565424878885,69.96343917996747,180.06361748214238,monsoon,1
giloy,loamy,32.16507820969339,22.095614051788367,96.64864988867386,monsoon,1
giloy,sandy,20.448339005906885,58.85674539504946,10.54600359383449,winter,0
neem,sandy,39.109868009876706,39.18402016167944,40.48841552538165,summer,1
aloe_vera,clay,35.018168188474036,36.07504160227515,230.34756225660038,winter,0
tulsi,loamy,14.25305422008712,44.67536870497369,222.401422470967,monsoon,1
neem,loamy,22.949983679205978,20.67922306418249,228.34280581615636,winter,1
tulsi,sandy,12.592858430625812,24.233806042394697,201.5621250732601,summer,0
tulsi,sandy,40.916845238314146,43.39928714651061,124.36425355645474,summer,0
bael,sandy,20.292172161724412,32.82127787243647,144.38303408151592,winter,0
tulsi,loamy,42.08285202678758,39.58128834901964,135.62718386585846,monsoon,0
lemongrass,loamy,38.349672462713315,86.88888610400086,117.40401224970634,summer,1
amla,loamy,25.521621196552385,53.250422810678614,73.59695814856153,monsoon,1
neem,clay,39.026938210341854,87.9733460291556,245.86131608108988,summer,0
turmeric,clay,26.220099998243704,42.96625931511881,197.7158221627324,monsoon,1
ashwagandha,sandy,24.78669082789788,84.5982092976654,239.06651817794517,winter,1
lemongrass,loamy,10.444550247278567,62.99647639595412,194.56701760632848,summer,1
amla,clay,15.878619352791425,22.06846523502707,167.08762747317675,summer,0
amla,sandy,40.36208725450691,75.10657183926469,75.61037585626921,monsoon,0
brahmi,clay,12.371895079129825,46.6103845350759,243.88436677680056,monsoon,0
ashwagandha,sandy,25.510024504395012,74.27496832342624,235.66064888865503,summer,1
turmeric,loamy,42.99474500132573,47.30674519158926,100.47510051286136,winter,0
brahmi,loamy,41.06229127534159,81.26699537043804,171.8408075350648,summer,1
giloy,loamy,16.648438445443283,24.187541550124642,53.38766801168411,winter,0
lemongrass,loamy,24.581647363478957,79.51590357003961,106.1581050141923,winter,1
neem,clay,38.665182638601465,70.76939774231758,209.92558317310875,summer,0
giloy,sandy,19.36365391617779,52.98320638283176,45.82421166913755,winter,0
aloe_vera,loamy,10.641546522100318,24.790082360279193,213.101430363344,winter,0
brahmi,sandy,39.81219256258589,69.75099904558874,179.36864193185679,winter,1
ashwagandha,loamy,34.50069324437489,38.063149288877526,49.562185320101186,summer,0
brahmi,clay,16.705732112104094,49.53668316655123,34.4203561133348,winter,0
giloy,clay,26.86768114522552,78.93332057319634,228.55824056249742,winter,0
ashwagandha,sandy,31.047026829083453,50.64092204864568,72.45688762059419,monsoon,1
aloe_vera,clay,28.775468990159066,43.581569270090554,196.8516018114987,winter,0
ashwagandha,clay,13.20226010329512,26.074295155289466,119.459100536594,monsoon,0
aloe_vera,loamy,21.457677310069236,67.06385161611121,119.17497313654738,monsoon,0
neem,sandy,19.61417861485863,41.228510438625975,70.7915952729104,winter,0
amla,clay,24.599715253028755,55.09824021327177,244.01173823245668,summer,0
amla,clay,16.127949364032474,44.596020162950374,59.960204323041914,winter,0
ashwagandha,sandy,36.736885361890614,83.89105006337883,190.31403789106403,monsoon,1
turmeric,loamy,12.814236591748767,86.089649405515,39.76321591308151,winter,0
brahmi,loamy,27.446440248179346,32.15297363551544,92.80061499277907,summer,0
giloy,sandy,33.2872411932778,74.11069599278116,175.85430236038349,monsoon,1
aloe_vera,sandy,37.49220001831021,73.92574345427369,171.47522382973384,monsoon,0
aloe_vera,loamy,23.294992886922195,80.7708659433097,248.24079781156348,winter,0
giloy,sandy,24.062036473241726,26.569506823394253,106.66512712852919,summer,0
turmeric,loamy,44.10133813198671,34.393144568298545,55.81139877012626,winter,0
brahmi,clay,17.403285697406886,40.139562519737865,157.48730182035231,monsoon,0
brahmi,clay,38.528923470643306,84.20815763984886,152.85573144660933,summer,1
giloy,clay,21.835149669976083,83.03893753133038,189.46955672695194,monsoon,1
turmeric,clay,30.040193422472516,21.134742352097298,27.62237443214672,summer,0
amla,loamy,32.463941972342376,20.9326844856878,105.64872810493905,summer,1
lemongrass,clay,13.715101670602895,76.57338695745443,26.462250987975615,summer,0
amla,sandy,20.22501478023294,44.30037017019865,63.75485787987947,winter,0
turmeric,loamy,38.177615597772686,23.962773922432547,122.72224056995957,winter,0
brahmi,clay,28.40057685089266,42.2839711880269,209.24398996120192,monsoon,0
neem,clay,17.1620460593874,77.76521403290774,16.01660461322136,monsoon,0
ashwagandha,loamy,28.768187217427908,23.577873679033818,185.86381280969235,monsoon,0
lemongrass,sandy,43.19310265462012,80.83216142486694,162.0983016736239,winter,1
tulsi,loamy,44.661832845683435,57.68794850010217,174.7751905056891,monsoon,1
giloy,sandy,14.872441639162009,20.78468208562832,101.50067752041507,winter,0
ashwagandha,loamy,18.7282470241939,87.89319199813957,224.4900591325261,summer,0
turmeric,sandy,13.767189594423318,33.01986583592168,97.43032533679886,monsoon,1
giloy,clay,29.865926378548256,84.89586391494935,217.78171543952158,winter,0
amla,clay,11.387614420324502,41.89625698350104,102.06241710035151,monsoon,0
brahmi,clay,41.953144590846954,62.233690914326615,151.73922892536655,monsoon,1
turmeric,clay,44.653241219546054,79.00047319354604,199.3303179821637,summer,0
turmeric,loamy,14.285807132778281,76.3788353519088,29.71752366909768,summer,0
aloe_vera,sandy,10.688765990690609,62.14489173482581,30.9953682972783,monsoon,1
lemongrass,loamy,13.912704315195326,73.43011481139564,118.02207059995897,winter,1
tulsi,sandy,40.20103895415781,56.17712653117868,190.95550968811497,winter,0
lemongrass,sandy,14.674058480082088,39.88010122795228,72.005281282555,monsoon,1
brahmi,loamy,38.792577817547915,83.94173576394786,58.116103519704865,summer,1
aloe_vera,loamy,19.776237005033366,81.02817560656274,54.50840799092915,winter,1
lemongrass,clay,26.682435746208824,69.4817475096653,179.92012801109598,winter,1
aloe_vera,loamy,40.752497830817504,38.72747043052176,29.040138028108366,winter,1
aloe_vera,clay,11.900581594109923,56.00642965428375,24.32479919759703,monsoon,1
bael,clay,26.263486574719924,60.22417775911067,71.37712257026931,summer,1
neem,sandy,44.600933728421445,25.76474636133393,136.31389977917553,summer,1
lemongrass,sandy,42.05759684238117,36.339701675652634,19.199322131754172,summer,0
aloe_vera,loamy,28.21716973998847,29.931589673478506,121.90715621791283,summer,0
amla,loamy,27.272643787391274,47.159571931803754,217.41027430036124,monsoon,1
tulsi,clay,10.540987912168685,37.44878072703721,182.5957909861394,monsoon,0
aloe_vera,sandy,17.733670368021887,34.25331835649883,87.31199097025973,summer,1
neem,loamy,13.061095024122443,43.361358744811895,68.13352171390932,monsoon,0
turmeric,clay,29.558052162356226,31.65350604027878,88.33349645682819,summer,0
giloy,sandy,19.6645728482413,32.72915047433175,18.206068695267223,monsoon,1
brahmi,sandy,20.104527200804668,73.18240924506917,80.25839545129517,winter,1
turmeric,loamy,24.554864043309017,63.632990608605866,227.0761523155637,winter,0
ashwagandha,loamy,44.39360905982178,59.04973262930388,156.4680703211583,summer,0
bael,sandy,31.70077454777295,44.75489027106869,74.13816718885013,summer,1
ashwagandha,clay,25.529340311241693,77.90411582104609,78.96659756530296,winter,0
neem,sandy,21.233822505226755,74.36815388260541,249.01746241046513,winter,1
lemongrass,loamy,34.71741917279364,79.40358766181635,111.92806741294183,summer,1
neem,loamy,30.32951464805665,48.238677326169615,147.61588153219992,monsoon,1
tulsi,loamy,21.55101871616418,67.60757141890288,215.91798283385006,summer,1
turmeric,loamy,10.148820380191372,38.86317657409463,202.32405735287844,summer,0
lemongrass,clay,29.067760044264606,30.583878881869506,243.48167865381018,summer,1
tulsi,clay,30.5400102367443,22.38822660892849,189.0896076288046,summer,0
brahmi,clay,37.994431582245724,84.1399976861659,148.3285651273695,winter,1
lemongrass,sandy,11.87751927987681,81.38130489192807,69.03481389537487,monsoon,1
bael,clay,15.737643797064749,64.82261528532666,47.939112245271076,summer,0
brahmi,clay,34.797524122809726,52.91698031728218,213.57597404028314,winter,0
aloe_vera,clay,26.111036806904668,32.13648211594935,24.299726251654377,winter,1
brahmi,loamy,38.643295073870846,64.35848305320233,223.41039003853854,winter,1
neem,clay,15.985882905428753,62.593121716083274,46.26891916726177,monsoon,0
lemongrass,loamy,44.641807812830116,72.07052471101693,84.19749566330519,winter,1
aloe_vera,loamy,14.999875650077579,44.93653963504309,196.979713286611,monsoon,0
amla,loamy,41.643793221097134,73.81551405750137,21.858550306375413,summer,1
ashwagandha,clay,26.820833653323657,83.59367136915884,247.9094384459433,winter,0
ashwagandha,sandy,35.95956472281141,20.422929701986885,125.64967067249442,summer,1
tulsi,clay,39.91403699823348,57.49609950235925,55.89252243046727,monsoon,0
lemongrass,sandy,18.531826507713536,48.84067720133619,39.829796705452836,summer,0
amla,loamy,36.647802295747546,70.85909460819991,197.21006052243803,monsoon,1
tulsi,loamy,31.2491510618117,23.60657430772217,197.16265523884815,summer,0
ashwagandha,clay,27.432324665350055,20.47905810101895,71.90982153932306,summer,0
turmeric,sandy,12.244810615277839,26.14118344411111,183.29769823245178,winter,0
giloy,loamy,25.141550131370316,82.89582185433102,110.75014274737869,monsoon,1
turmeric,loamy,13.389142005064452,37.01230556457086,121.60220515313952,summer,0
brahmi,clay,20.46954285091383,73.95577402778562,66.80225501363373,monsoon,1
neem,clay,12.134424341560326,81.73297535382744,39.92071557636145,monsoon,0
aloe_vera,sandy,14.458024752484137,63.62257793015038,190.86738803714462,monsoon,0
bael,clay,19.432774756165706,69.64102442813177,191.05636180208336,winter,0
bael,loamy,39.79781021526236,38.586342526340566,85.66732476135664,summer,1
lemongrass,clay,25.57595995313666,47.09204024702481,207.42301339144885,winter,1
lemongrass,sandy,37.528303202532875,64.92447919353918,62.4276076025337,monsoon,1
tulsi,sandy,36.051968703594355,25.492364100027846,97.9126569971289,summer,0
aloe_vera,loamy,10.696485381605807,82.4595673081239,184.31463772807803,summer,0
bael,sandy,39.94503390702447,22.429499566031893,76.877578509899,winter,1
giloy,sandy,23.07739522856049,70.72977741983505,113.3991305315425,monsoon,1
aloe_vera,loamy,40.94944340505665,56.82629613917244,19.983846443989364,winter,1
bael,clay,43.789742600650825,64.92044296486667,218.47988141424815,monsoon,1
ashwagandha,sandy,17.718169458077533,55.79740508502382,21.17031004748295,summer,1
ashwagandha,clay,17.922698555728502,79.16966351209206,211.44201335494807,winter,0
lemongrass,sandy,25.625006000686092,42.40215012963432,105.6627618249017,winter,1
giloy,clay,34.981142707827146,68.55359950555581,74.37653864766573,summer,0
ashwagandha,sandy,14.000710899838092,79.15277269435202,167.83431572005762,winter,1
bael,loamy,28.327295016846076,61.93543842592565,108.51139344881358,winter,1
ashwagandha,sandy,23.14995692353539,68.64710449348541,55.10193867943764,winter,1
brahmi,loamy,27.03911960866458,89.38791463600249,213.56793007962554,winter,1
bael,clay,19.685530322529303,85.3913844337411,218.0813482122484,summer,0
ashwagandha,sandy,37.51873245396028,33.054761111427624,164.59037324545204,monsoon,1
aloe_vera,clay,41.24199017764539,76.80240995339418,55.71933535150659,summer,1
brahmi,loamy,17.25863456058553,82.29626029358407,123.31963002785702,summer,1
turmeric,sandy,28.1489994093176,33.059046335072374,191.15421673292232,winter,0
ashwagandha,loamy,37.756115927722135,74.20061452575685,38.821339085070136,summer,0
tulsi,sandy,31.2189620589771,20.041998949094648,29.643344287172575,monsoon,0
lemongrass,sandy,42.90418575483222,87.55844315975581,153.65609265005563,monsoon,1
ashwagandha,loamy,14.579894302899248,30.102797148888875,241.1881512143483,monsoon,0
brahmi,loamy,14.491865073734987,34.517586780847125,195.92040013905444,winter,0
bael,sandy,36.4058465035723,65.76365694425024,184.19655261282628,summer,1
ashwagandha,loamy,26.30944195551888,59.82032365731483,169.27814799727525,winter,0
tulsi,sandy,33.23917722737376,82.21831301282171,68.84225804431298,summer,0
giloy,clay,34.41672994296391,48.811508842880215,138.0845241339083,winter,0
ashwagandha,loamy,10.931993811446647,35.43174496489655,123.40490957743376,summer,0
neem,loamy,23.46431526571117,65.44527525375189,25.22044368574135,winter,1
aloe_vera,clay,29.412364555629235,34.55084403498096,131.09751141095154,monsoon,0
amla,loamy,36.82511953439378,72.57691770441753,178.72162433333295,monsoon,1
brahmi,loamy,32.51710541274624,82.27010495294877,172.93638763041895,summer,1
neem,sandy,14.271926317096343,87.05807322387145,46.58442328243603,winter,0
giloy,loamy,10.374054276011615,43.57051459192552,171.84562506029016,summer,0
bael,clay,29.581709627771207,27.52703653006119,163.46859411182365,summer,1
giloy,loamy,42.1352854552939,66.42176653474618,160.59302770968583,winter,0
neem,clay,20.63644593151792,89.79867998934972,55.514328075486546,winter,0
ashwagandha,sandy,22.809466919958545,86.88319051711684,109.69739008723614,summer,1
brahmi,loamy,25.77278977611512,26.63651487328236,239.7815894715597,monsoon,0
neem,clay,24.06324300337559,48.19867258170809,60.60349020307836,winter,0
amla,sandy,14.452588319151369,64.73187011853491,98.81653473793418,winter,0
tulsi,loamy,22.365192970524383,36.39566145726545,30.532210001863447,winter,0
amla,sandy,20.851188593959385,66.2830495096585,234.5419318683199,monsoon,0
bael,loamy,39.34849845300951,74.4824898904926,234.95110950263728,monsoon,1
ashwagandha,loamy,32.524202410411846,25.093311883813744,235.43626778352538,monsoon,0
lemongrass,loamy,35.460816905487995,80.30446012894284,158.97060102921645,winter,1
giloy,loamy,20.581871913927714,38.510895535871576,189.10825460773032,summer,0
bael,loamy,40.28769467044532,89.23546128867147,47.52421282407503,summer,1
bael,sandy,12.719341162132222,63.32650975841487,204.05607548506026,monsoon,0
amla,clay,24.739479565813216,86.88792306782946,75.9337142165127,summer,0
brahmi,clay,14.297032993184601,44.46865862990607,79.57448765179518,summer,0
aloe_vera,clay,39.83734665209723,66.58856810421229,141.87949113020576,monsoon,0
amla,loamy,10.006681041406804,28.321722542491447,105.51828850760414,winter,1
aloe_vera,loamy,23.775067860421608,46.46462169456352,143.31250434080874,monsoon,0
tulsi,loamy,30.481918052982223,38.12923815254722,95.28723855760515,monsoon,0
lemongrass,loamy,30.24877377985465,64.81458253017371,118.97311084921967,monsoon,1
brahmi,clay,11.3840119329534,59.65193828335299,97.87221071460829,monsoon,0
ashwagandha,sandy,17.69328819153155,27.267272886743974,12.29412427587146,summer,1
amla,sandy,22.89417062083482,62.663994609772324,14.217123318614115,summer,0
bael,sandy,11.861210473486954,46.3515455955737,114.58561915949443,summer,0
turmeric,sandy,25.739899910016476,57.340009379049825,244.12461021318424,monsoon,1
bael,sandy,17.126004076938564,55.56647586346267,227.47275707583506,winter,0
amla,clay,41.80030860546297,61.88087553242844,77.90581510280687,monsoon,0
turmeric,loamy,40.81238514532415,25.760780404513515,247.0995976405931,monsoon,1
turmeric,clay,43.091231754366355,56.680520987618124,13.145085609526994,winter,0
lemongrass,loamy,29.645217193047415,26.293099904891633,87.31629492804684,monsoon,1
neem,loamy,18.1861106455816,79.83674505559685,111.80557342765358,winter,0
turmeric,loamy,11.485157650342721,63.80113589522644,233.82129428979616,monsoon,1
turmeric,clay,10.706949009538137,29.51229731635953,50.7463585025306,winter,0
